"GEO_ID","NAME","K202402_001E","K202402_001EA","K202402_001M","K202402_001MA","K202402_002E","K202402_002EA","K202402_002M","K202402_002MA","K202402_003E","K202402_003EA","K202402_003M","K202402_003MA","K202402_004E","K202402_004EA","K202402_004M","K202402_004MA","K202402_005E","K202402_005M","K202402_005MA","K202402_005EA","K202402_006E","K202402_006EA","K202402_006M","K202402_006MA","K202402_007E","K202402_007EA","K202402_007M","K202402_007MA","K202402_008E","K202402_008EA","K202402_008M","K202402_008MA","K202402_009E","K202402_009EA","K202402_009M","K202402_009MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!Employee of private company workers","Annotation of Estimate!!Total:!!Employee of private company workers","Margin of Error!!Total:!!Employee of private company workers","Annotation of Margin of Error!!Total:!!Employee of private company workers","Estimate!!Total:!!Self-employed in own incorporated business workers","Annotation of Estimate!!Total:!!Self-employed in own incorporated business workers","Margin of Error!!Total:!!Self-employed in own incorporated business workers","Annotation of Margin of Error!!Total:!!Self-employed in own incorporated business workers","Estimate!!Total:!!Private not-for-profit wage and salary workers","Annotation of Estimate!!Total:!!Private not-for-profit wage and salary workers","Margin of Error!!Total:!!Private not-for-profit wage and salary workers","Annotation of Margin of Error!!Total:!!Private not-for-profit wage and salary workers","Estimate!!Total:!!Local government workers","Margin of Error!!Total:!!Local government workers","Annotation of Margin of Error!!Total:!!Local government workers","Annotation of Estimate!!Total:!!Local government workers","Estimate!!Total:!!State government workers","Annotation of Estimate!!Total:!!State government workers","Margin of Error!!Total:!!State government workers","Annotation of Margin of Error!!Total:!!State government workers","Estimate!!Total:!!Federal government workers","Annotation of Estimate!!Total:!!Federal government workers","Margin of Error!!Total:!!Federal government workers","Annotation of Margin of Error!!Total:!!Federal government workers","Estimate!!Total:!!Self-employed in own not incorporated business workers","Annotation of Estimate!!Total:!!Self-employed in own not incorporated business workers","Margin of Error!!Total:!!Self-employed in own not incorporated business workers","Annotation of Margin of Error!!Total:!!Self-employed in own not incorporated business workers","Estimate!!Total:!!Unpaid family workers","Annotation of Estimate!!Total:!!Unpaid family workers","Margin of Error!!Total:!!Unpaid family workers","Annotation of Margin of Error!!Total:!!Unpaid family workers",
"0500000US06055","Napa County, California","67802","null","2507","null","42071","null","2572","null","2952","null","1048","null","5601","null","1074","null","7220","1293","null","null","3154","null","905","null","1797","null","721","null","4933","null","1104","null","74","null","99","null",
"0500000US06057","Nevada County, California","45543","null","2277","null","26184","null","2401","null","2441","null","975","null","3228","null","982","null","4844","1186","null","null","1206","null","629","null","393","null","334","null","7247","null","1804","null","0","null","218","null",
"0500000US06059","Orange County, California","1553421","null","13728","null","1070935","null","14263","null","79061","null","5265","null","97657","null","6043","null","109153","5575","null","null","51107","null","4287","null","21644","null","2947","null","120850","null","6127","null","3014","null","884","null",
"0500000US06061","Placer County, California","189085","null","4491","null","112500","null","4982","null","10997","null","1815","null","15977","null","2294","null","20043","2530","null","null","12156","null","1970","null","2622","null","997","null","14527","null","2214","null","263","null","305","null",
"0500000US06065","Riverside County, California","1060204","null","11364","null","731106","null","12181","null","37539","null","3340","null","58031","null","5895","null","110238","5937","null","null","35839","null","3713","null","20523","null","2780","null","65779","null","4844","null","1149","null","460","null",
"0500000US06067","Sacramento County, California","734229","null","9847","null","432278","null","10222","null","21561","null","3037","null","59332","null","4594","null","65188","4364","null","null","95686","null","5598","null","14990","null","2431","null","44058","null","3812","null","1136","null","509","null",
"0500000US06069","San Benito County, California","33567","null","1543","null","22876","null","1883","null","1184","null","541","null","1298","null","699","null","4660","1184","null","null","782","null","439","null","473","null","319","null","2260","null","806","null","34","null","59","null",
"0500000US06071","San Bernardino County, California","937085","null","12156","null","640760","null","12633","null","30484","null","3813","null","57687","null","5070","null","91027","6029","null","null","40326","null","3558","null","18425","null","2470","null","56806","null","4156","null","1570","null","1028","null",
"0500000US06073","San Diego County, California","1537091","null","15730","null","1018363","null","16119","null","62327","null","4956","null","132793","null","7537","null","104890","5265","null","null","56807","null","5063","null","55941","null","4859","null","104366","null","6558","null","1604","null","641","null",
"0500000US06075","San Francisco County, California","448416","null","7372","null","299240","null","7697","null","12972","null","2025","null","40971","null","3237","null","31512","3618","null","null","22691","null","3881","null","10343","null","2000","null","30288","null","3719","null","399","null","368","null",
"0500000US06077","San Joaquin County, California","329896","null","6563","null","230128","null","8036","null","9519","null","2047","null","21984","null","2781","null","28146","2896","null","null","13892","null","2459","null","6049","null","1441","null","19478","null","2863","null","700","null","436","null",
"0500000US06079","San Luis Obispo County, California","126636","null","4678","null","78355","null","5538","null","7329","null","1579","null","6353","null","1380","null","10508","1977","null","null","11623","null","1812","null","1810","null","743","null","10184","null","1720","null","474","null","491","null",
"0500000US06081","San Mateo County, California","380381","null","5042","null","263386","null","5713","null","12207","null","1932","null","35585","null","3067","null","24736","2538","null","null","10054","null","1870","null","6796","null","1738","null","26858","null","3041","null","759","null","570","null",
"0500000US06083","Santa Barbara County, California","203678","null","6145","null","127736","null","5971","null","8295","null","1665","null","20088","null","2774","null","19051","2843","null","null","10528","null","2102","null","4760","null","1337","null","13052","null","1608","null","168","null","225","null",
"0500000US06085","Santa Clara County, California","960272","null","7956","null","712365","null","9176","null","31313","null","2689","null","66008","null","3505","null","69960","4423","null","null","18457","null","1949","null","11775","null","1698","null","49448","null","4078","null","946","null","471","null",
"0500000US06087","Santa Cruz County, California","131203","null","3956","null","82063","null","4096","null","4642","null","1574","null","9964","null","1759","null","12283","2229","null","null","7656","null","1668","null","1546","null","791","null","12937","null","1921","null","112","null","140","null",
"0500000US06089","Shasta County, California","74074","null","3727","null","44940","null","2934","null","2514","null","983","null","5102","null","1334","null","7497","1491","null","null","4951","null","1311","null","2164","null","794","null","6620","null","1505","null","286","null","356","null",
"0500000US06093","Siskiyou County, California","16475","null","1455","null","7948","null","1321","null","1260","null","823","null","1619","null","579","null","1559","658","null","null","1246","null","585","null","914","null","422","null","1888","null","595","null","41","null","79","null",
"0500000US06095","Solano County, California","205695","null","4577","null","131997","null","5380","null","4885","null","1155","null","18785","null","2690","null","20977","2337","null","null","11683","null","2122","null","5565","null","1448","null","11519","null","1912","null","284","null","232","null",
